time; exact_x; exact_y; exact_heading; estimated_x; estimated_y; estimated_heading; 
68.08; 0.229744; 0.371681; 3.1215; 0.230401; 0.440186; 3.11585;
68.096; 0.229704; 0.369672; 3.1215; 0.230398; 0.440153; 3.11727;
68.112; 0.229664; 0.367662; 3.1215; 0.230368; 0.440127; 3.11727;
68.128; 0.229623; 0.365653; 3.1215; 0.230395; 0.440104; 3.12011;
68.144; 0.229583; 0.363644; 3.1215; 0.230381; 0.440087; 3.12011;
68.16; 0.229543; 0.361635; 3.1215; 0.230377; 0.440073; 3.11869;
68.176; 0.229502; 0.359625; 3.1215; 0.230364; 0.440061; 3.12011;
68.192; 0.229462; 0.357616; 3.1215; 0.230358; 0.440052; 3.12153;
68.208; 0.229421; 0.355607; 3.1215; 0.230369; 0.440043; 3.13146;
68.224; 0.229381; 0.353597; 3.1215; 0.230387; 0.440036; 3.11869;
68.24; 0.229341; 0.351588; 3.1215; 0.230372; 0.440031; 3.12011;
68.256; 0.2293; 0.349579; 3.12151; 0.230377; 0.440027; 3.12579;
68.272; 0.22926; 0.34757; 3.12151; 0.230369; 0.440024; 3.11301;
68.288; 0.22922; 0.34556; 3.12151; 0.230375; 0.440022; 3.11869;
68.304; 0.229179; 0.343551; 3.12152; 0.230387; 0.44002; 3.12011;
68.32; 0.229139; 0.341542; 3.12152; 0.230377; 0.440019; 3.11585;
68.336; 0.229099; 0.339533; 3.12152; 0.230359; 0.440019; 3.11443;
68.352; 0.229058; 0.337523; 3.12152; 0.230377; 0.440017; 3.11727;
68.368; 0.229018; 0.335514; 3.12153; 0.230369; 0.440017; 3.11585;
68.384; 0.228978; 0.333505; 3.12153; 0.230375; 0.440016; 3.11869;
68.4; 0.228937; 0.331496; 3.12153; 0.230377; 0.440016; 3.11159;
68.416; 0.228897; 0.329486; 3.12154; 0.230387; 0.440015; 3.11727;
68.432; 0.228857; 0.327477; 3.12154; 0.230372; 0.440016; 3.11301;
68.448; 0.228816; 0.325468; 3.12154; 0.230375; 0.440015; 3.12863;
68.464; 0.228776; 0.323459; 3.12154; 0.230367; 0.440014; 3.11869;
68.48; 0.228736; 0.32145; 3.12155; 0.230376; 0.440013; 3.12579;
68.496; 0.228696; 0.319441; 3.12155; 0.230368; 0.440012; 3.11585;
68.512; 0.228655; 0.317431; 3.12155; 0.230371; 0.440014; 3.10308;
68.528; 0.228615; 0.315422; 3.12154; 0.230369; 0.440014; 3.12437;
68.544; 0.228575; 0.313413; 3.12154; 0.23037; 0.440013; 3.11869;
68.56; 0.228534; 0.311404; 3.12154; 0.230389; 0.440012; 3.12579;
68.576; 0.228494; 0.309394; 3.12154; 0.230378; 0.440012; 3.11869;
68.592; 0.228454; 0.307385; 3.12153; 0.230393; 0.440013; 3.1045;
68.608; 0.228413; 0.305376; 3.12153; 0.2299; 0.415785; 3.13998;
68.624; 0.228373; 0.303367; 3.12153; 0.229487; 0.396193; 3.13856;
68.64; 0.228333; 0.301357; 3.12153; 0.229173; 0.38035; -3.14037;
68.656; 0.228293; 0.299348; 3.12153; 0.228929; 0.36754; 3.13288;
68.672; 0.228252; 0.297339; 3.12153; 0.228714; 0.357182; 3.13856;
68.688; 0.228212; 0.295329; 3.12153; 0.228533; 0.348806; 3.13146;
68.704; 0.228172; 0.29332; 3.12153; 0.228419; 0.342034; 3.13146;
68.72; 0.228131; 0.291311; 3.12153; 0.228317; 0.336557; 3.13146;
68.736; 0.228091; 0.289302; 3.12153; 0.228199; 0.332129; 3.13714;
68.752; 0.228051; 0.287292; 3.12154; 0.228129; 0.328548; 3.13714;
68.768; 0.22801; 0.285283; 3.12154; 0.228088; 0.325652; 3.1343;
68.784; 0.22797; 0.283274; 3.12154; 0.228052; 0.323311; 3.13288;
68.8; 0.22793; 0.281265; 3.12154; 0.22799; 0.321417; 3.13856;
68.816; 0.227889; 0.279255; 3.12154; 0.227965; 0.319886; 3.13288;
68.832; 0.227849; 0.277246; 3.12154; 0.227937; 0.318648; 3.1343;
68.848; 0.227809; 0.275237; 3.12154; 0.227922; 0.317648; 3.13146;
68.864; 0.227769; 0.273228; 3.12154; 0.227913; 0.316839; 3.13004;
68.88; 0.227728; 0.271219; 3.12153; 0.227895; 0.316185; 3.13146;
68.896; 0.227688; 0.26921; 3.12153; 0.227873; 0.315655; 3.1343;
68.912; 0.227648; 0.2672; 3.12153; 0.227858; 0.315226; -3.13327;
68.928; 0.227607; 0.265191; 3.12152; 0.227866; 0.314879; 3.13146;
68.944; 0.227567; 0.263182; 3.12152; 0.227877; 0.314599; 3.1414;
68.96; 0.227527; 0.261173; 3.12152; 0.227851; 0.314372; -3.13753;
68.976; 0.227486; 0.259163; 3.12152; 0.227855; 0.314189; 3.1272;
68.992; 0.227446; 0.257154; 3.12151; 0.227844; 0.314042; 3.13714;
69.008; 0.227406; 0.255145; 3.12151; 0.227842; 0.313921; -3.13469;
69.024; 0.227365; 0.253136; 3.12151; 0.227848; 0.313824; 3.1414;
69.04; 0.227325; 0.251126; 3.12151; 0.227822; 0.313747; 3.12295;
69.056; 0.227285; 0.249117; 3.1215; 0.227857; 0.313684; 3.13288;
69.072; 0.227244; 0.247108; 3.1215; 0.227842; 0.313633; 3.13572;
69.088; 0.227204; 0.245099; 3.1215; 0.227828; 0.313592; 3.1343;
69.104; 0.227163; 0.243089; 3.1215; 0.227829; 0.313559; 3.13998;
69.12; 0.227123; 0.24108; 3.1215; 0.22783; 0.313531; -3.14037;
69.136; 0.227083; 0.239071; 3.1215; 0.227848; 0.313509; 3.1272;
69.152; 0.227042; 0.237062; 3.1215; 0.227833; 0.313492; 3.13714;
69.168; 0.227002; 0.235052; 3.1215; 0.22783; 0.313478; 3.13004;
69.184; 0.226962; 0.233043; 3.1215; 0.227821; 0.313468; 3.1272;
69.2; 0.226921; 0.231034; 3.1215; 0.227851; 0.313458; 3.13998;
69.216; 0.226881; 0.229024; 3.1215; 0.227855; 0.31345; 3.13572;
69.232; 0.22684; 0.227015; 3.1215; 0.227846; 0.313444; 3.13572;
69.248; 0.2268; 0.225006; 3.1215; 0.227821; 0.31344; 3.12011;
69.264; 0.22676; 0.222997; 3.12151; 0.227833; 0.313436; 3.13998;
69.28; 0.226719; 0.220987; 3.12151; 0.227841; 0.313432; 3.1414;
69.296; 0.226679; 0.218978; 3.12151; 0.227824; 0.31343; 3.12437;
69.312; 0.226639; 0.216969; 3.12151; 0.227836; 0.313428; 3.13288;
69.328; 0.226598; 0.21496; 3.12152; 0.227848; 0.313426; 3.13146;
69.344; 0.226558; 0.21295; 3.12152; 0.227843; 0.313425; 3.13288;
69.36; 0.226518; 0.210941; 3.12152; 0.227818; 0.313424; 3.1343;
69.376; 0.226477; 0.208932; 3.12153; 0.227839; 0.313423; 3.1414;
69.392; 0.226437; 0.206923; 3.12153; 0.227833; 0.313421; 3.13856;
69.408; 0.226397; 0.204913; 3.12153; 0.227838; 0.31342; 3.13572;
69.424; 0.226356; 0.202904; 3.12153; 0.227827; 0.313419; -3.13895;
69.44; 0.226316; 0.200895; 3.12154; 0.227838; 0.313418; 3.13004;
69.456; 0.226276; 0.198886; 3.12154; 0.227825; 0.313419; 3.12578;
69.472; 0.226235; 0.196877; 3.12154; 0.227831; 0.313419; -3.14037;
69.488; 0.226195; 0.194868; 3.12154; 0.227844; 0.313419; 3.13004;
69.504; 0.226155; 0.192858; 3.12155; 0.227855; 0.313419; 3.1343;
69.52; 0.226115; 0.190849; 3.12154; 0.227841; 0.313419; 3.13146;
69.536; 0.226074; 0.18884; 3.12154; 0.227824; 0.313419; 3.13146;
69.552; 0.226034; 0.186831; 3.12154; 0.227851; 0.313419; 3.13714;
69.568; 0.225994; 0.184821; 3.12153; 0.227838; 0.313419; 3.13146;
69.584; 0.225953; 0.182812; 3.12153; 0.227824; 0.313419; 3.13856;
69.6; 0.225913; 0.180803; 3.12153; 0.227841; 0.313419; 3.12437;
69.616; 0.225873; 0.178793; 3.12153; 0.227356; 0.289194; 3.1343;
69.632; 0.225832; 0.176784; 3.12153; 0.226964; 0.269605; 3.12436;
69.648; 0.225792; 0.174775; 3.12152; 0.226636; 0.253765; 3.12862;
69.664; 0.225752; 0.172766; 3.12152; 0.226384; 0.240957; 3.13146;
69.68; 0.225711; 0.170756; 3.12152; 0.22618; 0.2306; 3.12294;
69.696; 0.225671; 0.168747; 3.12153; 0.226008; 0.222225; 3.13004;
69.712; 0.225631; 0.166738; 3.12153; 0.225861; 0.215453; 3.13572;
69.728; 0.22559; 0.164729; 3.12153; 0.225742; 0.209976; 3.13572;
69.744; 0.22555; 0.162719; 3.12153; 0.225656; 0.205547; 3.13004;
69.76; 0.22551; 0.16071; 3.12153; 0.225599; 0.201967; 3.12862;
69.776; 0.225469; 0.158701; 3.12153; 0.225553; 0.199072; 3.12152;
69.792; 0.225429; 0.156692; 3.12153; 0.225488; 0.196732; 3.13288;
69.808; 0.225389; 0.154683; 3.12153; 0.225453; 0.194838; 3.12578;
69.824; 0.225348; 0.152673; 3.12153; 0.225417; 0.193308; 3.12862;
69.84; 0.225308; 0.150664; 3.12153; 0.225414; 0.192069; -3.14037;
69.856; 0.225268; 0.148655; 3.12153; 0.22536; 0.191067; 3.12862;
69.872; 0.225228; 0.146646; 3.12152; 0.225385; 0.190258; 3.13004;
69.888; 0.225187; 0.144637; 3.12152; 0.225357; 0.189604; 3.1272;
69.904; 0.225147; 0.142628; 3.12152; 0.22534; 0.189075; 3.13004;
69.92; 0.225107; 0.140618; 3.12152; 0.225364; 0.188647; 3.13146;
69.936; 0.225066; 0.138609; 3.12151; 0.225307; 0.188301; 3.13288;
69.952; 0.225026; 0.1366; 3.12151; 0.225314; 0.18802; 3.13572;
69.968; 0.224985; 0.134591; 3.12151; 0.225328; 0.187793; 3.13714;
69.984; 0.224945; 0.132582; 3.12151; 0.225311; 0.187609; -3.1347;
70; 0.224905; 0.130572; 3.1215; 0.225302; 0.18746; 3.1343;
70.016; 0.224865; 0.128564; 3.12146; 0.22529; 0.18734; 3.13714;
70.032; 0.224822; 0.126556; 3.12141; 0.225326; 0.187243; 3.13997;
70.048; 0.224774; 0.124563; 3.12078; 0.2253; 0.187165; 3.1343;
70.064; 0.224734; 0.122554; 3.12076; 0.225296; 0.187102; 3.1272;
70.08; 0.224694; 0.120545; 3.12075; 0.225293; 0.187052; 3.13146;
70.096; 0.224654; 0.118536; 3.12074; 0.225313; 0.187012; 3.12294;
70.112; 0.224613; 0.116527; 3.12074; 0.225281; 0.18698; 3.1272;
70.128; 0.224572; 0.114518; 3.12074; 0.225306; 0.186953; 3.13146;
70.144; 0.224531; 0.112509; 3.12075; 0.225288; 0.186931; 3.13146;
70.16; 0.22449; 0.1105; 3.12076; 0.225279; 0.186913; 3.13146;
70.176; 0.22445; 0.10849; 3.12077; 0.225309; 0.186899; 3.1272;
70.192; 0.224408; 0.106481; 3.12079; 0.225309; 0.186888; 3.12578;
70.208; 0.224367; 0.104472; 3.1208; 0.225283; 0.18688; 3.11869;
70.224; 0.224326; 0.102462; 3.12081; 0.225302; 0.186873; 3.12862;
70.24; 0.224285; 0.100453; 3.12082; 0.225311; 0.186867; 3.12578;
70.256; 0.224244; 0.0984439; 3.12083; 0.225292; 0.186861; 3.13714;
70.272; 0.224203; 0.0964346; 3.12084; 0.22531; 0.186856; 3.13004;
70.288; 0.224161; 0.0944254; 3.12085; 0.225296; 0.186853; 3.13855;
70.304; 0.22412; 0.0924161; 3.12086; 0.225301; 0.18685; 3.12436;
70.32; 0.224079; 0.0904068; 3.12086; 0.225294; 0.186848; 3.13288;
70.336; 0.224037; 0.0883976; 3.12087; 0.225276; 0.186846; 3.1343;
70.352; 0.223996; 0.0863883; 3.12087; 0.225297; 0.186844; 3.13004;
70.368; 0.223954; 0.0843791; 3.12087; 0.225291; 0.186843; 3.1272;
70.384; 0.223913; 0.0823699; 3.12087; 0.225299; 0.186842; 3.1343;
70.4; 0.223871; 0.0803607; 3.12088; 0.225288; 0.186841; 3.13714;
70.416; 0.22383; 0.0783515; 3.12088; 0.225289; 0.18684; 3.13146;
70.432; 0.223788; 0.0763424; 3.12088; 0.225297; 0.18684; 3.13288;
70.448; 0.223747; 0.0743332; 3.12088; 0.225304; 0.186839; 3.13146;
70.464; 0.223705; 0.0723241; 3.12088; 0.225296; 0.186839; 3.1343;
70.48; 0.223664; 0.070315; 3.12088; 0.225296; 0.186838; 3.13146;
70.496; 0.223622; 0.0683059; 3.12088; 0.22529; 0.186838; 3.13714;
70.512; 0.22358; 0.0662967; 3.12089; 0.225288; 0.186837; 3.13855;
70.528; 0.223539; 0.0642876; 3.12088; 0.225294; 0.186837; 3.13004;
70.544; 0.223497; 0.0622783; 3.12088; 0.225301; 0.186837; 3.1343;
70.56; 0.223456; 0.0602691; 3.12088; 0.225284; 0.186837; 3.13146;
70.576; 0.223414; 0.0582599; 3.12087; 0.225288; 0.186837; 3.13288;
70.592; 0.223372; 0.0562506; 3.12087; 0.225299; 0.186837; 3.13288;
70.608; 0.223331; 0.0542414; 3.12087; 0.225308; 0.186837; 3.1272;
70.624; 0.223289; 0.0522321; 3.12086; 0.224797; 0.162617; 3.12974;
70.64; 0.223247; 0.0502229; 3.12086; 0.224413; 0.143031; 3.12406;
70.656; 0.223206; 0.0482136; 3.12086; 0.224075; 0.127194; 3.12264;
70.672; 0.223164; 0.0462043; 3.12086; 0.223817; 0.114388; 3.12974;
70.688; 0.223122; 0.0441951; 3.12086; 0.223616; 0.104032; 3.12974;
70.704; 0.223081; 0.0421858; 3.12086; 0.223441; 0.095659; 3.12264;
70.72; 0.223039; 0.0401766; 3.12086; 0.223297; 0.088888; 3.12832;
70.736; 0.222997; 0.0381673; 3.12087; 0.223201; 0.083413; 3.12548;
70.752; 0.222956; 0.0361581; 3.12087; 0.223075; 0.078987; 3.12122;
70.768; 0.222914; 0.0341489; 3.12087; 0.223021; 0.075407; 3.12406;
70.784; 0.222873; 0.0321396; 3.12087; 0.22296; 0.072512; 3.13116;
70.8; 0.222831; 0.0301304; 3.12088; 0.222933; 0.07017; 3.13684;
70.816; 0.222789; 0.0281211; 3.12088; 0.222871; 0.068276; 3.134;
70.832; 0.222748; 0.026112; 3.12087; 0.222833; 0.066745; 3.12406;
70.848; 0.222706; 0.0241029; 3.12087; 0.222828; 0.065507; 3.134;
70.864; 0.222664; 0.0220938; 3.12087; 0.222784; 0.064507; 3.1269;
70.88; 0.222623; 0.0200847; 3.12087; 0.222786; 0.063697; 3.13542;
70.896; 0.222581; 0.0180755; 3.12086; 0.222762; 0.063042; 3.12974;
70.912; 0.222539; 0.0160664; 3.12086; 0.222781; 0.062513; 3.13116;
70.928; 0.222498; 0.0140572; 3.12086; 0.222753; 0.062086; 3.12264;
70.944; 0.222456; 0.012048; 3.12086; 0.22274; 0.06174; 3.13116;
70.96; 0.222414; 0.0100388; 3.12085; 0.222735; 0.061461; 3.12548;
70.976; 0.222373; 0.00802959; 3.12085; 0.222739; 0.061234; 3.13542;
70.992; 0.222331; 0.00602037; 3.12085; 0.222747; 0.061051; 3.12548;
71.008; 0.222289; 0.00401114; 3.12084; 0.222723; 0.060904; 3.12406;
71.024; 0.222248; 0.0020019; 3.12084; 0.222726; 0.060785; 3.1269;
71.04; 0.222206; -7.33356e-06; 3.12084; 0.222719; 0.060687; 3.14109;
71.056; 0.222164; -0.00201657; 3.12084; 0.222715; 0.060608; 3.134;
71.072; 0.222123; -0.0040258; 3.12083; 0.22271; 0.060544; 3.134;
71.088; 0.222081; -0.00603504; 3.12083; 0.222729; 0.060492; 3.13542;
71.104; 0.222039; -0.00804429; 3.12083; 0.222731; 0.060451; 3.12122;
71.12; 0.221997; -0.0100535; 3.12083; 0.222735; 0.060419; 3.12832;
71.136; 0.221956; -0.0120628; 3.12083; 0.222709; 0.060393; 3.12122;
71.152; 0.221914; -0.0140721; 3.12083; 0.222712; 0.060372; 3.12548;
71.168; 0.221872; -0.0160813; 3.12083; 0.222733; 0.060354; 3.134;
71.184; 0.221831; -0.0180906; 3.12083; 0.222709; 0.06034; 3.12264;
71.2; 0.221789; -0.0200998; 3.12083; 0.222728; 0.060328; 3.12974;
71.216; 0.221747; -0.0221091; 3.12083; 0.222713; 0.060318; 3.13116;
71.232; 0.221705; -0.0241183; 3.12083; 0.222715; 0.060312; 3.11271;
71.248; 0.221664; -0.0261275; 3.12084; 0.22272; 0.060307; 3.11839;
71.264; 0.221622; -0.0281368; 3.12084; 0.222717; 0.060303; 3.1198;
71.28; 0.22158; -0.030146; 3.12084; 0.222709; 0.0603; 3.12406;
71.296; 0.221539; -0.0321552; 3.12084; 0.222717; 0.060296; 3.12548;
71.312; 0.221497; -0.0341645; 3.12085; 0.222707; 0.060294; 3.11413;
71.328; 0.221455; -0.0361737; 3.12085; 0.222708; 0.060292; 3.12832;
71.344; 0.221413; -0.0381829; 3.12085; 0.222727; 0.06029; 3.12122;
71.36; 0.221372; -0.0401922; 3.12085; 0.222725; 0.060289; 3.12122;
71.376; 0.22133; -0.0422014; 3.12086; 0.222705; 0.060288; 3.12832;
71.392; 0.221288; -0.0442106; 3.12086; 0.222727; 0.060286; 3.12264;
71.408; 0.221247; -0.0462198; 3.12086; 0.222725; 0.060286; 3.11697;
71.424; 0.221205; -0.0482289; 3.12087; 0.222707; 0.060285; 3.13116;
71.44; 0.221163; -0.0502381; 3.12087; 0.222716; 0.060283; 3.14109;
71.456; 0.221122; -0.0522472; 3.12087; 0.222726; 0.060282; 3.11555;
71.472; 0.22108; -0.0542564; 3.12087; 0.222726; 0.060282; 3.134;
71.488; 0.221039; -0.0562655; 3.12088; 0.222701; 0.060282; 3.12122;
71.504; 0.220997; -0.0582746; 3.12088; 0.222732; 0.060281; 3.134;
71.52; 0.220955; -0.0602838; 3.12088; 0.222721; 0.060281; 3.12122;
71.536; 0.220914; -0.0622931; 3.12087; 0.222707; 0.060281; 3.12832;
71.552; 0.220872; -0.0643023; 3.12087; 0.222721; 0.060281; 3.12122;
71.568; 0.22083; -0.0663116; 3.12087; 0.222702; 0.060282; 3.12548;
71.584; 0.220789; -0.0683208; 3.12086; 0.222704; 0.060282; 3.12264;
71.6; 0.220747; -0.07033; 3.12086; 0.222721; 0.060282; 3.1198;
71.616; 0.220705; -0.0723393; 3.12086; 0.22272; 0.060283; 3.1198;
71.632; 0.220664; -0.0743485; 3.12086; 0.222229; 0.036057; 3.12511;
71.648; 0.220622; -0.0763578; 3.12086; 0.221822; 0.016467; 3.12653;
71.664; 0.22058; -0.0783671; 3.12086; 0.221473; 0.000627; 3.12511;
71.68; 0.220539; -0.0803763; 3.12086; 0.221231; -0.012182; 3.13221;
71.696; 0.220497; -0.0823856; 3.12086; 0.220989; -0.02254; 3.12795;
71.712; 0.220455; -0.0843948; 3.12086; 0.220812; -0.030915; 3.13363;
71.728; 0.220414; -0.0864041; 3.12086; 0.220684; -0.037688; 3.11944;
71.744; 0.220372; -0.0884133; 3.12086; 0.22059; -0.043163; 3.12511;
71.76; 0.22033; -0.0904226; 3.12087; 0.220484; -0.047591; 3.12795;
71.776; 0.220289; -0.0924318; 3.12087; 0.220401; -0.051172; 3.1237;
71.792; 0.220247; -0.094441; 3.12087; 0.220331; -0.054067; 3.12653;
71.808; 0.220206; -0.0964503; 3.12087; 0.220298; -0.056409; 3.13079;
71.824; 0.220164; -0.0984594; 3.12087; 0.220258; -0.058302; 3.12795;
71.84; 0.220122; -0.100469; 3.12087; 0.220241; -0.059833; 3.13079;
71.856; 0.220081; -0.102478; 3.12087; 0.220204; -0.061071; 3.12086;
71.872; 0.220039; -0.104487; 3.12086; 0.220185; -0.062071; 3.12511;
71.888; 0.219997; -0.106496; 3.12086; 0.220156; -0.06288; 3.11944;
71.904; 0.219956; -0.108505; 3.12086; 0.220161; -0.063534; 3.12086;
71.92; 0.219914; -0.110514; 3.12085; 0.220132; -0.064062; 3.12086;
71.936; 0.219872; -0.112523; 3.12085; 0.220129; -0.06449; 3.1237;
71.952; 0.219831; -0.114533; 3.12085; 0.220104; -0.064835; 3.11376;
71.968; 0.219789; -0.116542; 3.12085; 0.220124; -0.065115; 3.12653;
71.984; 0.219747; -0.118551; 3.12084; 0.220099; -0.065342; 3.12511;
72; 0.219706; -0.12056; 3.12084; 0.220113; -0.065525; 3.11944;
72.016; 0.219664; -0.122569; 3.12084; 0.220093; -0.065671; 3.11376;
72.032; 0.219622; -0.124579; 3.12084; 0.220115; -0.065792; 3.13505;
72.048; 0.21958; -0.126588; 3.12083; 0.220097; -0.06589; 3.12511;
72.064; 0.219539; -0.128597; 3.12083; 0.220088; -0.065968; 3.1237;
72.08; 0.219497; -0.130606; 3.12083; 0.220091; -0.066032; 3.13363;
72.096; 0.219455; -0.132616; 3.12083; 0.220091; -0.066084; 3.12795;
72.112; 0.219414; -0.134625; 3.12083; 0.22009; -0.066125; 3.12511;
72.128; 0.219372; -0.136634; 3.12082; 0.22009; -0.066159; 3.13079;
72.144; 0.21933; -0.138643; 3.12082; 0.220105; -0.066187; 3.12795;
72.16; 0.219288; -0.140653; 3.12082; 0.220087; -0.066209; 3.13079;
72.176; 0.219247; -0.142662; 3.12082; 0.220097; -0.066227; 3.13363;
72.192; 0.219205; -0.144671; 3.12082; 0.220098; -0.066241; 3.1237;
72.208; 0.219163; -0.14668; 3.12082; 0.220102; -0.066253; 3.12653;
72.224; 0.219121; -0.14869; 3.12083; 0.220089; -0.066261; 3.1237;
72.24; 0.21908; -0.150699; 3.12083; 0.220084; -0.066268; 3.1237;
72.256; 0.219038; -0.152708; 3.12083; 0.22008; -0.066274; 3.12937;
72.272; 0.218996; -0.154717; 3.12083; 0.220089; -0.06628; 3.12795;
72.288; 0.218955; -0.156727; 3.12084; 0.220107; -0.066284; 3.11802;
72.304; 0.218913; -0.158736; 3.12084; 0.220088; -0.066286; 3.1237;
72.32; 0.218871; -0.160745; 3.12084; 0.220104; -0.066289; 3.12937;
72.336; 0.218829; -0.162754; 3.12084; 0.220098; -0.066291; 3.12511;
72.352; 0.218788; -0.164764; 3.12085; 0.220069; -0.066292; 3.1237;
72.368; 0.218746; -0.166773; 3.12085; 0.220088; -0.066294; 3.12937;
72.384; 0.218704; -0.168782; 3.12085; 0.220091; -0.066296; 3.13647;
72.4; 0.218663; -0.170791; 3.12086; 0.220103; -0.066298; 3.12937;
72.416; 0.218621; -0.1728; 3.12086; 0.22011; -0.0663; 3.14073;
72.432; 0.218579; -0.17481; 3.12086; 0.220086; -0.066301; 3.13221;
72.448; 0.218538; -0.176819; 3.12086; 0.220069; -0.066302; 3.13647;
72.464; 0.218496; -0.178828; 3.12087; 0.220101; -0.066303; 3.12653;
72.48; 0.218454; -0.180837; 3.12087; 0.220111; -0.066303; 3.13079;
72.496; 0.218413; -0.182846; 3.12087; 0.220082; -0.066302; 3.11944;
72.512; 0.218371; -0.184855; 3.12087; 0.22008; -0.066302; 3.13789;
72.528; 0.218329; -0.186864; 3.12087; 0.220102; -0.066302; 3.1237;
72.544; 0.218288; -0.188874; 3.12087; 0.220097; -0.066302; 3.12795;
72.56; 0.218246; -0.190883; 3.12087; 0.220086; -0.066302; 3.13647;
72.576; 0.218205; -0.192892; 3.12086; 0.220081; -0.066303; 3.13079;
72.592; 0.218163; -0.194901; 3.12086; 0.22008; -0.066302; 3.1237;
72.608; 0.218121; -0.196911; 3.12086; 0.220117; -0.066302; 3.1237;
72.624; 0.21808; -0.19892; 3.12085; 0.220079; -0.066301; 3.12795;
72.64; 0.218038; -0.200929; 3.12085; 0.219586; -0.090526; 3.12511;
72.656; 0.217996; -0.202938; 3.12085; 0.2192; -0.110115; 3.11659;
72.672; 0.217955; -0.204948; 3.12085; 0.218842; -0.125954; 3.12511;
72.688; 0.217913; -0.206957; 3.12085; 0.218583; -0.138762; 3.11376;
72.704; 0.217871; -0.208966; 3.12085; 0.218397; -0.149119; 3.13221;
72.72; 0.217829; -0.210975; 3.12085; 0.218206; -0.157494; 3.11943;
72.736; 0.217788; -0.212985; 3.12086; 0.218058; -0.164265; 3.11659;
72.752; 0.217746; -0.214994; 3.12086; 0.217934; -0.16974; 3.11376;
72.768; 0.217705; -0.217003; 3.12086; 0.217859; -0.174168; 3.12227;
72.784; 0.217663; -0.219012; 3.12087; 0.217774; -0.177748; 3.11376;
72.8; 0.217621; -0.221022; 3.12087; 0.217722; -0.180642; 3.1095;
72.816; 0.21758; -0.223031; 3.12087; 0.217675; -0.182984; 3.13079;
72.832; 0.217538; -0.22504; 3.12087; 0.217632; -0.184877; 3.11517;
72.848; 0.217496; -0.227049; 3.12087; 0.217592; -0.186408; 3.12511;
72.864; 0.217455; -0.229058; 3.12086; 0.217572; -0.187646; 3.12227;
72.88; 0.217413; -0.231067; 3.12086; 0.217539; -0.188647; 3.11517;
72.896; 0.217371; -0.233076; 3.12086; 0.217542; -0.189457; 3.12511;
72.912; 0.21733; -0.235086; 3.12085; 0.21753; -0.190112; 3.12085;
72.928; 0.217288; -0.237095; 3.12085; 0.217519; -0.190641; 3.12511;
72.944; 0.217246; -0.239104; 3.12085; 0.217493; -0.191069; 3.12511;
72.96; 0.217205; -0.241113; 3.12085; 0.217493; -0.191416; 3.12795;
72.976; 0.217163; -0.243122; 3.12084; 0.2175; -0.191697; 3.12653;
72.992; 0.217121; -0.245132; 3.12084; 0.21747; -0.191923; 3.12227;
73.008; 0.21708; -0.247141; 3.12084; 0.217471; -0.192106; 3.12653;
73.024; 0.217038; -0.24915; 3.12084; 0.21748; -0.192254; 3.11517;
73.04; 0.216996; -0.251159; 3.12083; 0.217472; -0.192372; 3.11801;
73.056; 0.216954; -0.253168; 3.12083; 0.217462; -0.192468; 3.11659;
73.072; 0.216913; -0.255178; 3.12083; 0.217485; -0.192546; 3.12085;
73.088; 0.216871; -0.257187; 3.12083; 0.217479; -0.19261; 3.11943;
73.104; 0.216829; -0.259196; 3.12082; 0.217466; -0.19266; 3.11943;
73.12; 0.216787; -0.261205; 3.12082; 0.21747; -0.192702; 3.11943;
73.136; 0.216746; -0.263215; 3.12082; 0.217466; -0.192735; 3.12653;
73.152; 0.216704; -0.265224; 3.12082; 0.217483; -0.192763; 3.11376;
73.168; 0.216662; -0.267233; 3.12082; 0.217457; -0.192783; 3.11801;
73.184; 0.21662; -0.269242; 3.12082; 0.217473; -0.192801; 3.11801;
73.2; 0.216579; -0.271252; 3.12082; 0.217474; -0.192816; 3.12227;
73.216; 0.216537; -0.273261; 3.12082; 0.217469; -0.192828; 3.12937;
73.232; 0.216495; -0.27527; 3.12083; 0.217461; -0.192838; 3.11943;
73.248; 0.216454; -0.277279; 3.12083; 0.217466; -0.192845; 3.12227;
73.264; 0.216412; -0.279289; 3.12083; 0.217496; -0.192852; 3.11943;
73.28; 0.21637; -0.281298; 3.12083; 0.217475; -0.192856; 3.12227;
73.296; 0.216328; -0.283307; 3.12084; 0.217465; -0.192861; 3.12653;
73.312; 0.216287; -0.285316; 3.12084; 0.217464; -0.192864; 3.11801;
73.328; 0.216245; -0.287326; 3.12084; 0.217464; -0.192866; 3.11517;
73.344; 0.216203; -0.289335; 3.12084; 0.217446; -0.192867; 3.12227;
73.36; 0.216162; -0.291344; 3.12085; 0.217477; -0.19287; 3.12369;
73.376; 0.21612; -0.293353; 3.12085; 0.217465; -0.192871; 3.11801;
73.392; 0.216078; -0.295363; 3.12085; 0.217452; -0.192871; 3.11659;
73.408; 0.216037; -0.297372; 3.12085; 0.217469; -0.192872; 3.11659;
73.424; 0.215995; -0.299381; 3.12086; 0.21745; -0.192873; 3.12653;
73.44; 0.215953; -0.30139; 3.12086; 0.217455; -0.192874; 3.12227;
73.456; 0.215912; -0.303399; 3.12086; 0.217457; -0.192874; 3.11376;
73.472; 0.21587; -0.305408; 3.12087; 0.217473; -0.192875; 3.12511;
